,진료년도,상별구분,시도,시군구,성별,0~19,20~59,60~
1320,2020,우울증,충남,서산시,남,22.0,228.0,191.0
1321,2020,우울증,충남,서산시,여,37.0,395.0,407.0
1322,2020,우울증,충남,논산시,남,12.0,439.0,665.0
1323,2020,우울증,충남,논산시,여,21.0,827.0,1762.0
1324,2020,우울증,충남,계룡시,남,0.0,0.0,0.0
1325,2020,우울증,충남,계룡시,여,0.0,0.0,20.0
1326,2020,우울증,충남,당진시,남,47.0,791.0,463.0
1327,2020,우울증,충남,당진시,여,94.0,1311.0,917.0
1328,2020,우울증,전북,고창군,남,0.0,44.0,188.0
1329,2020,우울증,전북,고창군,여,0.0,120.0,391.0
1330,2020,우울증,전북,무주군,남,0.0,0.0,11.0
1331,2020,우울증,전북,무주군,여,0.0,0.0,42.0
1332,2020,우울증,전북,부안군,남,0.0,97.0,144.0
1333,2020,우울증,전북,부안군,여,10.0,181.0,412.0
1334,2020,우울증,전북,순창군,남,0.0,0.0,65.0
1335,2020,우울증,전북,순창군,여,0.0,33.0,153.0
1336,2020,우울증,전북,완주군,남,0.0,83.0,94.0
1337,2020,우울증,전북,완주군,여,0.0,139.0,155.0
1338,2020,우울증,전북,임실군,남,0.0,0.0,0.0
1339,2020,우울증,전북,임실군,여,0.0,0.0,22.0
1340,2020,우울증,전북,장수군,남,0.0,0.0,0.0
1341,2020,우울증,전북,장수군,여,0.0,0.0,60.0
1342,2020,우울증,전북,진안군,남,0.0,0.0,35.0
1343,2020,우울증,전북,진안군,여,0.0,0.0,84.0
1344,2020,우울증,전북,군산시,남,25.0,538.0,512.0
1345,2020,우울증,전북,군산시,여,38.0,803.0,1131.0
1346,2020,우울증,전북,남원시,남,15.0,290.0,404.0
1347,2020,우울증,전북,남원시,여,26.0,429.0,904.0
1348,2020,우울증,전북,익산시,남,77.0,772.0,545.0
1349,2020,우울증,전북,익산시,여,113.0,1386.0,1241.0
1350,2020,우울증,전북,전주완산구,남,147.0,1439.0,1064.0
1351,2020,우울증,전북,전주완산구,여,260.0,2734.0,2473.0
1352,2020,우울증,전북,전주덕진구,남,74.0,970.0,872.0
1353,2020,우울증,전북,전주덕진구,여,124.0,1785.0,2399.0
1354,2020,우울증,전북,정읍시,남,16.0,183.0,219.0
1355,2020,우울증,전북,정읍시,여,27.0,342.0,474.0
1356,2020,우울증,전북,김제시,남,11.0,167.0,214.0
1357,2020,우울증,전북,김제시,여,0.0,240.0,584.0
1358,2020,우울증,전남,강진군,남,0.0,0.0,57.0
1359,2020,우울증,전남,강진군,여,0.0,15.0,101.0
1360,2020,우울증,전남,고흥군,남,10.0,156.0,485.0
1361,2020,우울증,전남,고흥군,여,12.0,209.0,1099.0
1362,2020,우울증,전남,곡성군,남,0.0,0.0,10.0
1363,2020,우울증,전남,곡성군,여,0.0,11.0,53.0
1364,2020,우울증,전남,구례군,남,0.0,0.0,11.0
1365,2020,우울증,전남,구례군,여,0.0,0.0,58.0
1366,2020,우울증,전남,담양군,남,0.0,28.0,67.0
1367,2020,우울증,전남,담양군,여,0.0,62.0,140.0
1368,2020,우울증,전남,무안군,남,0.0,54.0,118.0
1369,2020,우울증,전남,무안군,여,0.0,63.0,208.0
1370,2020,우울증,전남,보성군,남,0.0,15.0,67.0
1371,2020,우울증,전남,보성군,여,0.0,36.0,160.0
1372,2020,우울증,전남,신안군,남,0.0,0.0,0.0
1373,2020,우울증,전남,신안군,여,0.0,0.0,28.0
1374,2020,우울증,전남,영광군,남,10.0,82.0,159.0
1375,2020,우울증,전남,영광군,여,18.0,157.0,239.0
1376,2020,우울증,전남,영암군,남,0.0,13.0,30.0
1377,2020,우울증,전남,영암군,여,0.0,37.0,89.0
1378,2020,우울증,전남,완도군,남,0.0,0.0,22.0
1379,2020,우울증,전남,완도군,여,0.0,11.0,38.0
1380,2020,우울증,전남,장성군,남,0.0,28.0,65.0
1381,2020,우울증,전남,장성군,여,0.0,48.0,133.0
1382,2020,우울증,전남,장흥군,남,0.0,0.0,58.0
1383,2020,우울증,전남,장흥군,여,0.0,37.0,116.0
1384,2020,우울증,전남,진도군,남,0.0,0.0,24.0
1385,2020,우울증,전남,진도군,여,0.0,11.0,51.0
1386,2020,우울증,전남,함평군,남,0.0,0.0,54.0
1387,2020,우울증,전남,함평군,여,0.0,30.0,84.0
1388,2020,우울증,전남,해남군,남,14.0,258.0,377.0
1389,2020,우울증,전남,해남군,여,24.0,403.0,634.0
1390,2020,우울증,전남,화순군,남,10.0,82.0,120.0
1391,2020,우울증,전남,화순군,여,14.0,135.0,254.0
1392,2020,우울증,전남,나주시,남,25.0,155.0,155.0
1393,2020,우울증,전남,나주시,여,55.0,234.0,357.0
1394,2020,우울증,전남,목포시,남,101.0,1142.0,790.0
1395,2020,우울증,전남,목포시,여,175.0,1807.0,1567.0
1396,2020,우울증,전남,순천시,남,62.0,521.0,460.0
1397,2020,우울증,전남,순천시,여,108.0,1053.0,1077.0
1398,2020,우울증,전남,여수시,남,47.0,511.0,374.0
1399,2020,우울증,전남,여수시,여,90.0,947.0,944.0
1400,2020,우울증,전남,광양시,남,39.0,285.0,84.0
1401,2020,우울증,전남,광양시,여,65.0,464.0,234.0
1402,2020,우울증,경북,고령군,남,0.0,0.0,0.0
1403,2020,우울증,경북,고령군,여,0.0,0.0,24.0
1404,2020,우울증,경북,군위군,남,0.0,0.0,13.0
1405,2020,우울증,경북,군위군,여,0.0,0.0,52.0
1406,2020,우울증,경북,봉화군,남,0.0,0.0,15.0
1407,2020,우울증,경북,봉화군,여,0.0,12.0,49.0
1408,2020,우울증,경북,성주군,남,0.0,0.0,15.0
1409,2020,우울증,경북,성주군,여,0.0,10.0,55.0
1410,2020,우울증,경북,영덕군,남,0.0,0.0,62.0
1411,2020,우울증,경북,영덕군,여,0.0,13.0,166.0
1412,2020,우울증,경북,영양군,남,0.0,0.0,0.0
1413,2020,우울증,경북,영양군,여,0.0,0.0,0.0
1414,2020,우울증,경북,예천군,남,0.0,0.0,40.0
1415,2020,우울증,경북,예천군,여,0.0,0.0,77.0
1416,2020,우울증,경북,울릉군,남,0.0,0.0,0.0
1417,2020,우울증,경북,울릉군,여,0.0,0.0,0.0
1418,2020,우울증,경북,울진군,남,0.0,22.0,29.0
1419,2020,우울증,경북,울진군,여,0.0,65.0,111.0
1420,2020,우울증,경북,의성군,남,0.0,14.0,67.0
1421,2020,우울증,경북,의성군,여,0.0,15.0,89.0
1422,2020,우울증,경북,청도군,남,0.0,52.0,132.0
1423,2020,우울증,경북,청도군,여,0.0,28.0,201.0
1424,2020,우울증,경북,청송군,남,0.0,33.0,11.0
1425,2020,우울증,경북,청송군,여,0.0,0.0,31.0
1426,2020,우울증,경북,칠곡군,남,0.0,64.0,91.0
1427,2020,우울증,경북,칠곡군,여,0.0,108.0,197.0
1428,2020,우울증,경북,경주시,남,47.0,863.0,615.0
1429,2020,우울증,경북,경주시,여,84.0,1146.0,1511.0
1430,2020,우울증,경북,구미시,남,182.0,1585.0,608.0
1431,2020,우울증,경북,구미시,여,249.0,2599.0,1348.0
1432,2020,우울증,경북,김천시,남,64.0,599.0,538.0
1433,2020,우울증,경북,김천시,여,46.0,733.0,1282.0
1434,2020,우울증,경북,안동시,남,42.0,467.0,528.0
1435,2020,우울증,경북,안동시,여,70.0,748.0,1032.0
1436,2020,우울증,경북,영주시,남,19.0,192.0,248.0
1437,2020,우울증,경북,영주시,여,27.0,318.0,546.0
1438,2020,우울증,경북,영천시,남,0.0,214.0,285.0
1439,2020,우울증,경북,영천시,여,24.0,408.0,691.0
1440,2020,우울증,경북,포항남구,남,63.0,715.0,395.0
1441,2020,우울증,경북,포항남구,여,107.0,1329.0,1126.0
1442,2020,우울증,경북,포항북구,남,85.0,880.0,798.0
1443,2020,우울증,경북,포항북구,여,133.0,1581.0,1584.0
1444,2020,우울증,경북,문경시,남,15.0,340.0,503.0
1445,2020,우울증,경북,문경시,여,23.0,498.0,1216.0
1446,2020,우울증,경북,상주시,남,28.0,172.0,151.0
1447,2020,우울증,경북,상주시,여,21.0,221.0,280.0
1448,2020,우울증,경북,경산시,남,75.0,652.0,463.0
1449,2020,우울증,경북,경산시,여,86.0,1200.0,1072.0
1450,2020,우울증,경남,거창군,남,0.0,139.0,164.0
1451,2020,우울증,경남,거창군,여,12.0,235.0,374.0
1452,2020,우울증,경남,고성군,남,0.0,27.0,75.0
1453,2020,우울증,경남,고성군,여,0.0,24.0,110.0
1454,2020,우울증,경남,남해군,남,0.0,11.0,53.0
1455,2020,우울증,경남,남해군,여,0.0,37.0,101.0
1456,2020,우울증,경남,산청군,남,0.0,0.0,13.0
1457,2020,우울증,경남,산청군,여,0.0,0.0,31.0
1458,2020,우울증,경남,의령군,남,0.0,0.0,23.0
1459,2020,우울증,경남,의령군,여,0.0,0.0,83.0
1460,2020,우울증,경남,창녕군,남,0.0,96.0,117.0
1461,2020,우울증,경남,창녕군,여,0.0,68.0,212.0
1462,2020,우울증,경남,하동군,남,0.0,16.0,63.0
1463,2020,우울증,경남,하동군,여,0.0,16.0,141.0
1464,2020,우울증,경남,함안군,남,0.0,16.0,61.0
1465,2020,우울증,경남,함안군,여,0.0,38.0,124.0
1466,2020,우울증,경남,함양군,남,0.0,11.0,72.0
1467,2020,우울증,경남,함양군,여,0.0,36.0,185.0
1468,2020,우울증,경남,합천군,남,0.0,0.0,61.0
1469,2020,우울증,경남,합천군,여,0.0,12.0,111.0
1470,2020,우울증,경남,김해시,남,86.0,1019.0,514.0
1471,2020,우울증,경남,김해시,여,134.0,1848.0,1187.0
1472,2020,우울증,경남,사천시,남,0.0,110.0,130.0
1473,2020,우울증,경남,사천시,여,15.0,174.0,270.0
1474,2020,우울증,경남,진주시,남,148.0,1488.0,794.0
1475,2020,우울증,경남,진주시,여,292.0,2606.0,1920.0
1476,2020,우울증,경남,창원마산회원구,남,35.0,545.0,388.0
1477,2020,우울증,경남,창원마산회원구,여,71.0,1074.0,1042.0
1478,2020,우울증,경남,창원마산합포구,남,54.0,616.0,483.0
1479,2020,우울증,경남,창원마산합포구,여,49.0,1023.0,1147.0
1480,2020,우울증,경남,창원진해구,남,18.0,289.0,239.0
1481,2020,우울증,경남,창원진해구,여,27.0,446.0,433.0
1482,2020,우울증,경남,창원의창구,남,59.0,470.0,173.0
1483,2020,우울증,경남,창원의창구,여,107.0,785.0,400.0
1484,2020,우울증,경남,창원성산구,남,108.0,1006.0,382.0
1485,2020,우울증,경남,창원성산구,여,169.0,1959.0,950.0
1486,2020,우울증,경남,통영시,남,28.0,261.0,203.0
1487,2020,우울증,경남,통영시,여,48.0,527.0,504.0
1488,2020,우울증,경남,밀양시,남,0.0,48.0,103.0
1489,2020,우울증,경남,밀양시,여,0.0,89.0,241.0
1490,2020,우울증,경남,거제시,남,80.0,789.0,354.0
1491,2020,우울증,경남,거제시,여,143.0,1381.0,907.0
1492,2020,우울증,경남,양산시,남,88.0,963.0,520.0
1493,2020,우울증,경남,양산시,여,136.0,1705.0,1201.0
1494,2020,우울증,제주,서귀포시,남,35.0,419.0,273.0
1495,2020,우울증,제주,서귀포시,여,101.0,852.0,613.0
1496,2020,우울증,제주,제주시,남,241.0,2021.0,1111.0
1497,2020,우울증,제주,제주시,여,404.0,3802.0,2827.0
1498,2020,우울증,세종,세종시,남,365.0,1681.0,303.0
1499,2020,우울증,세종,세종시,여,493.0,3216.0,697.0
1500,2021,우울증,서울,강남구,남,686.0,7100.0,1257.0
1501,2021,우울증,서울,강남구,여,1056.0,15032.0,2963.0
1502,2021,우울증,서울,강동구,남,254.0,2450.0,2372.0
1503,2021,우울증,서울,강동구,여,399.0,5026.0,3362.0
1504,2021,우울증,서울,강서구,남,291.0,2570.0,636.0
1505,2021,우울증,서울,강서구,여,491.0,5641.0,1640.0
1506,2021,우울증,서울,관악구,남,210.0,2942.0,782.0
1507,2021,우울증,서울,관악구,여,342.0,6231.0,1885.0
1508,2021,우울증,서울,구로구,남,169.0,1983.0,688.0
1509,2021,우울증,서울,구로구,여,295.0,4303.0,1921.0
1510,2021,우울증,서울,도봉구,남,112.0,789.0,395.0
1511,2021,우울증,서울,도봉구,여,225.0,1712.0,989.0
1512,2021,우울증,서울,동대문구,남,101.0,1424.0,885.0
1513,2021,우울증,서울,동대문구,여,182.0,2578.0,2080.0
1514,2021,우울증,서울,동작구,남,203.0,2363.0,840.0
1515,2021,우울증,서울,동작구,여,319.0,4703.0,2039.0
1516,2021,우울증,서울,마포구,남,274.0,3911.0,561.0
1517,2021,우울증,서울,마포구,여,639.0,9516.0,1515.0
1518,2021,우울증,서울,서대문구,남,208.0,1631.0,525.0
1519,2021,우울증,서울,서대문구,여,319.0,3698.0,1411.0
1520,2021,우울증,서울,성동구,남,94.0,1237.0,284.0
1521,2021,우울증,서울,성동구,여,207.0,2595.0,680.0
1522,2021,우울증,서울,성북구,남,160.0,1260.0,472.0
1523,2021,우울증,서울,성북구,여,331.0,2692.0,1333.0
1524,2021,우울증,서울,영등포구,남,157.0,2085.0,584.0
1525,2021,우울증,서울,영등포구,여,301.0,4308.0,1423.0
1526,2021,우울증,서울,용산구,남,63.0,903.0,183.0
1527,2021,우울증,서울,용산구,여,156.0,2185.0,460.0
1528,2021,우울증,서울,은평구,남,188.0,1507.0,742.0
1529,2021,우울증,서울,은평구,여,341.0,3695.0,2124.0
1530,2021,우울증,서울,종로구,남,156.0,2018.0,1087.0
1531,2021,우울증,서울,종로구,여,317.0,4601.0,3949.0
1532,2021,우울증,서울,중구,남,66.0,1524.0,444.0
1533,2021,우울증,서울,중구,여,104.0,2971.0,1044.0
1534,2021,우울증,서울,송파구,남,645.0,3633.0,971.0
1535,2021,우울증,서울,송파구,여,1036.0,8220.0,2237.0
1536,2021,우울증,서울,중랑구,남,174.0,1832.0,836.0
1537,2021,우울증,서울,중랑구,여,347.0,3842.0,1836.0
1538,2021,우울증,서울,양천구,남,238.0,1247.0,422.0
1539,2021,우울증,서울,양천구,여,452.0,2974.0,1218.0
1540,2021,우울증,서울,서초구,남,551.0,4022.0,943.0
1541,2021,우울증,서울,서초구,여,977.0,9264.0,2322.0
1542,2021,우울증,서울,노원구,남,298.0,1614.0,838.0
1543,2021,우울증,서울,노원구,여,473.0,4087.0,2515.0
1544,2021,우울증,서울,광진구,남,129.0,1662.0,525.0
1545,2021,우울증,서울,광진구,여,280.0,4136.0,1170.0
1546,2021,우울증,서울,강북구,남,69.0,724.0,430.0
1547,2021,우울증,서울,강북구,여,124.0,1847.0,1168.0
1548,2021,우울증,서울,금천구,남,69.0,1286.0,452.0
1549,2021,우울증,서울,금천구,여,162.0,2596.0,1025.0
1550,2021,우울증,부산,부산남구,남,133.0,1060.0,452.0
1551,2021,우울증,부산,부산남구,여,168.0,2133.0,1242.0
1552,2021,우울증,부산,부산동구,남,57.0,696.0,604.0
1553,2021,우울증,부산,부산동구,여,72.0,1369.0,2192.0
1554,2021,우울증,부산,부산동래구,남,138.0,1199.0,918.0
1555,2021,우울증,부산,부산동래구,여,228.0,2861.0,2661.0
1556,2021,우울증,부산,부산진구,남,317.0,2388.0,1211.0
1557,2021,우울증,부산,부산진구,여,611.0,5260.0,3186.0
1558,2021,우울증,부산,부산북구,남,44.0,714.0,524.0
1559,2021,우울증,부산,부산북구,여,91.0,1503.0,1313.0
1560,2021,우울증,부산,부산서구,남,27.0,133.0,120.0
1561,2021,우울증,부산,부산서구,여,51.0,265.0,312.0
1562,2021,우울증,부산,부산영도구,남,28.0,433.0,349.0
1563,2021,우울증,부산,부산영도구,여,46.0,644.0,883.0
1564,2021,우울증,부산,부산중구,남,18.0,311.0,289.0
1565,2021,우울증,부산,부산중구,여,15.0,600.0,979.0
1566,2021,우울증,부산,부산해운대구,남,229.0,1620.0,679.0
1567,2021,우울증,부산,부산해운대구,여,451.0,3621.0,1860.0
1568,2021,우울증,부산,부산사하구,남,64.0,1004.0,525.0
1569,2021,우울증,부산,부산사하구,여,178.0,2069.0,1228.0
1570,2021,우울증,부산,부산금정구,남,64.0,807.0,359.0
1571,2021,우울증,부산,부산금정구,여,134.0,1707.0,967.0
1572,2021,우울증,부산,부산강서구,남,12.0,366.0,41.0
1573,2021,우울증,부산,부산강서구,여,32.0,650.0,97.0
1574,2021,우울증,부산,부산연제구,남,203.0,754.0,464.0
1575,2021,우울증,부산,부산연제구,여,264.0,1639.0,1335.0
1576,2021,우울증,부산,부산수영구,남,99.0,1788.0,1169.0
1577,2021,우울증,부산,부산수영구,여,152.0,3686.0,2984.0
1578,2021,우울증,부산,부산사상구,남,52.0,740.0,663.0
1579,2021,우울증,부산,부산사상구,여,110.0,1216.0,784.0
1580,2021,우울증,부산,부산기장군,남,46.0,649.0,387.0
1581,2021,우울증,부산,부산기장군,여,81.0,1149.0,827.0
1582,2021,우울증,인천,인천미추홀구,남,152.0,1331.0,694.0
1583,2021,우울증,인천,인천미추홀구,여,188.0,2459.0,1734.0
1584,2021,우울증,인천,인천동구,남,16.0,126.0,136.0
1585,2021,우울증,인천,인천동구,여,44.0,178.0,202.0
1586,2021,우울증,인천,인천부평구,남,223.0,2472.0,1354.0
1587,2021,우울증,인천,인천부평구,여,335.0,4691.0,3395.0
1588,2021,우울증,인천,인천중구,남,93.0,854.0,429.0
1589,2021,우울증,인천,인천중구,여,173.0,1336.0,1094.0
1590,2021,우울증,인천,인천서구,남,285.0,2083.0,695.0
1591,2021,우울증,인천,인천서구,여,507.0,4186.0,1767.0
1592,2021,우울증,인천,인천남동구,남,221.0,1937.0,762.0
1593,2021,우울증,인천,인천남동구,여,498.0,4472.0,2019.0
1594,2021,우울증,인천,인천연수구,남,173.0,836.0,227.0
1595,2021,우울증,인천,인천연수구,여,279.0,1893.0,581.0
1596,2021,우울증,인천,인천계양구,남,209.0,967.0,456.0
1597,2021,우울증,인천,인천계양구,여,230.0,1810.0,1194.0
1598,2021,우울증,인천,인천강화군,남,0.0,0.0,64.0
1599,2021,우울증,인천,인천강화군,여,0.0,20.0,136.0
1600,2021,우울증,인천,인천옹진군,남,0.0,0.0,0.0
1601,2021,우울증,인천,인천옹진군,여,0.0,0.0,0.0
1602,2021,우울증,대구,대구남구,남,60.0,460.0,380.0
1603,2021,우울증,대구,대구남구,여,182.0,1070.0,1022.0
1604,2021,우울증,대구,대구동구,남,101.0,1672.0,699.0
1605,2021,우울증,대구,대구동구,여,154.0,1837.0,1720.0
1606,2021,우울증,대구,대구북구,남,196.0,1550.0,563.0
1607,2021,우울증,대구,대구북구,여,371.0,2924.0,1532.0
1608,2021,우울증,대구,대구서구,남,44.0,579.0,409.0
1609,2021,우울증,대구,대구서구,여,86.0,1042.0,1068.0
1610,2021,우울증,대구,대구수성구,남,356.0,2418.0,872.0
1611,2021,우울증,대구,대구수성구,여,672.0,5317.0,2455.0
1612,2021,우울증,대구,대구중구,남,273.0,742.0,423.0
1613,2021,우울증,대구,대구중구,여,295.0,1740.0,1191.0
1614,2021,우울증,대구,대구달서구,남,225.0,2375.0,1465.0
1615,2021,우울증,대구,대구달서구,여,527.0,4427.0,3099.0
1616,2021,우울증,대구,대구달성군,남,37.0,547.0,155.0
1617,2021,우울증,대구,대구달성군,여,88.0,1063.0,384.0
1618,2021,우울증,광주,광주동구,남,135.0,599.0,327.0
1619,2021,우울증,광주,광주동구,여,247.0,1040.0,835.0
1620,2021,우울증,광주,광주북구,남,236.0,1732.0,1014.0
1621,2021,우울증,광주,광주북구,여,383.0,2931.0,2450.0
1622,2021,우울증,광주,광주서구,남,139.0,1339.0,554.0
1623,2021,우울증,광주,광주서구,여,267.0,3030.0,1431.0
1624,2021,우울증,광주,광주광산구,남,143.0,1364.0,958.0
1625,2021,우울증,광주,광주광산구,여,197.0,2196.0,1846.0
1626,2021,우울증,광주,광주남구,남,86.0,682.0,398.0
1627,2021,우울증,광주,광주남구,여,107.0,1152.0,935.0
1628,2021,우울증,대전,대전유성구,남,130.0,1464.0,294.0
1629,2021,우울증,대전,대전유성구,여,236.0,2524.0,796.0
1630,2021,우울증,대전,대전대덕구,남,32.0,486.0,552.0
1631,2021,우울증,대전,대전대덕구,여,77.0,846.0,912.0
1632,2021,우울증,대전,대전서구,남,346.0,2507.0,888.0
1633,2021,우울증,대전,대전서구,여,698.0,5432.0,2195.0
1634,2021,우울증,대전,대전동구,남,34.0,697.0,443.0
1635,2021,우울증,대전,대전동구,여,81.0,1240.0,1090.0
1636,2021,우울증,대전,대전중구,남,68.0,1104.0,940.0
1637,2021,우울증,대전,대전중구,여,168.0,2264.0,2322.0
1638,2021,우울증,울산,울산남구,남,213.0,2073.0,972.0
1639,2021,우울증,울산,울산남구,여,465.0,4189.0,2257.0
1640,2021,우울증,울산,울산동구,남,0.0,97.0,54.0
1641,2021,우울증,울산,울산동구,여,27.0,173.0,143.0
1642,2021,우울증,울산,울산중구,남,71.0,621.0,452.0
1643,2021,우울증,울산,울산중구,여,140.0,1287.0,1078.0
1644,2021,우울증,울산,울산북구,남,13.0,101.0,50.0
1645,2021,우울증,울산,울산북구,여,15.0,305.0,124.0
1646,2021,우울증,울산,울산울주군,남,13.0,217.0,154.0
1647,2021,우울증,울산,울산울주군,여,18.0,341.0,375.0
1648,2021,우울증,경기,가평군,남,0.0,75.0,102.0
1649,2021,우울증,경기,가평군,여,0.0,142.0,196.0
1650,2021,우울증,경기,양평군,남,0.0,151.0,185.0
1651,2021,우울증,경기,양평군,여,18.0,240.0,356.0
1652,2021,우울증,경기,연천군,남,0.0,34.0,72.0
1653,2021,우울증,경기,연천군,여,0.0,90.0,193.0
1654,2021,우울증,경기,광명시,남,187.0,987.0,402.0
1655,2021,우울증,경기,광명시,여,276.0,2139.0,1131.0
1656,2021,우울증,경기,동두천시,남,90.0,538.0,208.0
1657,2021,우울증,경기,동두천시,여,120.0,912.0,580.0
1658,2021,우울증,경기,부천시,남,420.0,3334.0,1280.0
1659,2021,우울증,경기,부천시,여,832.0,7150.0,3151.0
1660,2021,우울증,경기,성남수정구,남,111.0,1010.0,468.0
1661,2021,우울증,경기,성남수정구,여,172.0,2082.0,1201.0
1662,2021,우울증,경기,성남중원구,남,64.0,754.0,344.0
1663,2021,우울증,경기,성남중원구,여,137.0,1673.0,868.0
1664,2021,우울증,경기,성남분당구,남,704.0,4993.0,1458.0
1665,2021,우울증,경기,성남분당구,여,1109.0,9983.0,3810.0
1666,2021,우울증,경기,수원권선구,남,78.0,666.0,291.0
1667,2021,우울증,경기,수원권선구,여,157.0,1480.0,811.0
1668,2021,우울증,경기,수원장안구,남,137.0,930.0,370.0
1669,2021,우울증,경기,수원장안구,여,266.0,1972.0,927.0
1670,2021,우울증,경기,수원팔달구,남,257.0,1979.0,711.0
1671,2021,우울증,경기,수원팔달구,여,410.0,4417.0,1927.0
1672,2021,우울증,경기,수원영통구,남,185.0,1391.0,257.0
1673,2021,우울증,경기,수원영통구,여,307.0,2868.0,734.0
1674,2021,우울증,경기,안양만안구,남,92.0,932.0,546.0
1675,2021,우울증,경기,안양만안구,여,185.0,2056.0,1552.0
1676,2021,우울증,경기,안양동안구,남,214.0,1704.0,507.0
1677,2021,우울증,경기,안양동안구,여,434.0,3464.0,1414.0
1678,2021,우울증,경기,의정부시,남,359.0,2272.0,1051.0
1679,2021,우울증,경기,의정부시,여,536.0,4250.0,2670.0
1680,2021,우울증,경기,과천시,남,0.0,0.0,0.0
1681,2021,우울증,경기,과천시,여,0.0,12.0,30.0
1682,2021,우울증,경기,구리시,남,109.0,1079.0,444.0
1683,2021,우울증,경기,구리시,여,269.0,2355.0,1280.0
1684,2021,우울증,경기,안산단원구,남,250.0,1956.0,588.0
1685,2021,우울증,경기,안산단원구,여,433.0,3905.0,1741.0
1686,2021,우울증,경기,안산상록구,남,57.0,774.0,368.0
1687,2021,우울증,경기,안산상록구,여,76.0,1430.0,739.0
1688,2021,우울증,경기,평택시,남,182.0,1751.0,617.0
1689,2021,우울증,경기,평택시,여,336.0,3285.0,1547.0
1690,2021,우울증,경기,하남시,남,93.0,905.0,276.0
1691,2021,우울증,경기,하남시,여,174.0,2067.0,694.0
1692,2021,우울증,경기,군포시,남,142.0,1187.0,469.0
1693,2021,우울증,경기,군포시,여,264.0,2328.0,1137.0
1694,2021,우울증,경기,남양주시,남,232.0,1979.0,732.0
1695,2021,우울증,경기,남양주시,여,401.0,4364.0,1945.0
1696,2021,우울증,경기,의왕시,남,12.0,193.0,132.0
1697,2021,우울증,경기,의왕시,여,0.0,280.0,394.0
1698,2021,우울증,경기,시흥시,남,138.0,1275.0,531.0
1699,2021,우울증,경기,시흥시,여,233.0,2626.0,1366.0
1700,2021,우울증,경기,오산시,남,84.0,911.0,247.0
1701,2021,우울증,경기,오산시,여,191.0,1832.0,584.0
1702,2021,우울증,경기,고양덕양구,남,107.0,1050.0,364.0
1703,2021,우울증,경기,고양덕양구,여,217.0,2061.0,891.0
1704,2021,우울증,경기,고양일산서구,남,321.0,1940.0,757.0
1705,2021,우울증,경기,고양일산서구,여,482.0,3884.0,1656.0
1706,2021,우울증,경기,고양일산동구,남,226.0,1629.0,690.0
1707,2021,우울증,경기,고양일산동구,여,456.0,4053.0,1978.0
1708,2021,우울증,경기,용인기흥구,남,226.0,1534.0,598.0
1709,2021,우울증,경기,용인기흥구,여,372.0,3065.0,1250.0
1710,2021,우울증,경기,용인수지구,남,229.0,877.0,347.0
1711,2021,우울증,경기,용인수지구,여,316.0,2129.0,884.0
1712,2021,우울증,경기,용인처인구,남,47.0,645.0,277.0
1713,2021,우울증,경기,용인처인구,여,57.0,1165.0,697.0
1714,2021,우울증,경기,이천시,남,112.0,970.0,540.0
1715,2021,우울증,경기,이천시,여,209.0,1704.0,1320.0
1716,2021,우울증,경기,파주시,남,182.0,1268.0,463.0
1717,2021,우울증,경기,파주시,여,271.0,2631.0,1258.0
1718,2021,우울증,경기,김포시,남,77.0,740.0,330.0
1719,2021,우울증,경기,김포시,여,122.0,1416.0,816.0
1720,2021,우울증,경기,안성시,남,29.0,260.0,199.0
1721,2021,우울증,경기,안성시,여,38.0,411.0,553.0
1722,2021,우울증,경기,화성시,남,326.0,2536.0,500.0
1723,2021,우울증,경기,화성시,여,641.0,5723.0,1325.0
1724,2021,우울증,경기,광주시,남,101.0,773.0,474.0
1725,2021,우울증,경기,광주시,여,154.0,1426.0,1130.0
1726,2021,우울증,경기,양주시,남,39.0,489.0,169.0
1727,2021,우울증,경기,양주시,여,101.0,885.0,447.0
1728,2021,우울증,경기,포천시,남,21.0,211.0,134.0
1729,2021,우울증,경기,포천시,여,30.0,359.0,312.0
1730,2021,우울증,경기,여주시,남,53.0,440.0,288.0
1731,2021,우울증,경기,여주시,여,92.0,889.0,652.0
1732,2021,우울증,강원,고성군,남,0.0,0.0,0.0
1733,2021,우울증,강원,고성군,여,0.0,0.0,0.0
1734,2021,우울증,강원,양구군,남,0.0,0.0,13.0
1735,2021,우울증,강원,양구군,여,0.0,0.0,21.0
1736,2021,우울증,강원,양양군,남,0.0,0.0,23.0
1737,2021,우울증,강원,양양군,여,0.0,0.0,62.0
1738,2021,우울증,강원,영월군,남,0.0,0.0,34.0
1739,2021,우울증,강원,영월군,여,0.0,31.0,164.0
1740,2021,우울증,강원,인제군,남,0.0,0.0,24.0
1741,2021,우울증,강원,인제군,여,0.0,0.0,26.0
1742,2021,우울증,강원,정선군,남,0.0,0.0,0.0
1743,2021,우울증,강원,정선군,여,0.0,0.0,37.0
1744,2021,우울증,강원,철원군,남,0.0,0.0,10.0
1745,2021,우울증,강원,철원군,여,0.0,0.0,41.0
1746,2021,우울증,강원,평창군,남,0.0,10.0,77.0
1747,2021,우울증,강원,평창군,여,0.0,35.0,136.0
1748,2021,우울증,강원,홍천군,남,21.0,322.0,244.0
1749,2021,우울증,강원,홍천군,여,24.0,442.0,695.0
